customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Churn_num,TechSupport_num,Faixa_Charges,Faixa_Total
9257azmtz,0.0,female,0,1,1,52,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),20.1,1078.75,,,Baixa,Média
9258cnwac,0.0,female,0,1,1,71,1,1,fiber optic,Yes,1,1,1,1,1,two year,0,credit card (automatic),113.65,8166.8,,,Alta,Alta
9259pacgq,1.0,female,0,1,0,34,1,1,dsl,Yes,1,0,1,0,0,month to month,0,electronic check,62.65,2274.9,,,Média,Alta
9261wdcaf,0.0,male,0,0,0,3,1,0,dsl,No,0,0,0,0,1,month to month,0,mailed check,54.65,189.1,,,Média,Baixa
9269cqool,1.0,male,0,0,1,3,1,0,dsl,No,0,0,0,1,0,month to month,1,credit card (automatic),54.7,169.45,,,Média,Baixa
9272lsvyh,0.0,male,0,0,0,10,1,0,fiber optic,No,0,0,0,0,0,month to month,0,mailed check,70.15,735.5,,,Média,Baixa
9274cnfmo,1.0,male,1,1,0,4,1,1,fiber optic,No,0,0,0,0,0,month to month,0,electronic check,74.95,308.7,,,Média,Baixa
9274uarkj,0.0,female,0,0,0,15,1,0,fiber optic,No,1,0,0,1,0,month to month,1,bank transfer (automatic),83.2,1130.0,,,Alta,Média
9277joomo,0.0,female,0,0,0,3,1,1,no,No internet service,0,0,0,0,0,month to month,0,mailed check,24.6,86.35,,,Baixa,Baixa
9278vzkcd,0.0,female,1,1,0,52,1,1,fiber optic,Yes,1,1,0,1,1,month to month,1,electronic check,109.1,5647.95,,,Alta,Alta
9279cjeoj,0.0,female,1,0,0,21,1,1,fiber optic,No,0,0,0,1,1,month to month,1,bank transfer (automatic),95.4,2025.1,,,Alta,Alta
9281cedru,0.0,female,0,1,0,68,1,0,dsl,No,1,0,1,1,0,two year,0,bank transfer (automatic),64.1,4326.25,,,Média,Alta
9281ofdmf,0.0,male,1,0,0,39,1,1,fiber optic,No,1,0,0,0,1,month to month,0,electronic check,90.7,3413.25,,,Alta,Alta
9281pkkze,0.0,female,0,1,0,46,0,0,dsl,No,0,0,0,1,1,month to month,1,electronic check,43.95,2007.85,,,Média,Alta
9282izgqk,1.0,female,0,0,0,1,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,85.0,85.0,,,Alta,Baixa
9283lzqoh,1.0,male,0,1,1,13,1,1,fiber optic,No,0,0,0,0,0,month to month,1,credit card (automatic),74.4,896.75,,,Média,Baixa
9286bhdqg,0.0,male,0,1,1,72,0,0,dsl,Yes,1,1,1,0,0,two year,0,credit card (automatic),45.25,3139.8,,,Média,Alta
9286dojgf,1.0,female,1,1,0,38,1,1,fiber optic,No,0,0,0,0,0,month to month,1,bank transfer (automatic),74.95,2869.85,,,Média,Alta
9289lbqvu,0.0,male,0,1,0,64,1,1,dsl,No,1,0,1,0,1,one year,1,mailed check,70.15,4480.7,,,Média,Alta
9290shcmb,0.0,female,1,0,0,13,1,0,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,96.85,1235.55,,,Alta,Média
9294tdipc,0.0,male,0,0,1,5,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.2,83.75,,,Baixa,Baixa
9297eoncv,0.0,female,0,0,0,72,1,1,dsl,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),91.35,6697.2,,,Alta,Alta
9297fvvdh,0.0,female,0,1,1,57,1,1,dsl,Yes,0,1,1,1,1,two year,1,electronic check,84.5,4845.4,,,Alta,Alta
9298wgmrw,0.0,female,0,1,0,72,1,1,fiber optic,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),115.5,8312.75,,,Alta,Alta
9300agznl,1.0,male,1,0,0,1,1,1,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,94.0,94.0,,,Alta,Baixa
9300rendd,1.0,male,0,0,0,1,1,0,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,79.95,79.95,,,Média,Baixa
9305cdskc,1.0,female,0,0,0,8,1,1,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,99.65,820.5,,,Alta,Baixa
9306cpcbc,1.0,female,0,0,0,3,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,74.25,210.3,,,Média,Baixa
9308anmve,0.0,male,0,0,1,47,1,0,dsl,Yes,1,0,0,0,0,month to month,1,electronic check,55.3,2654.05,,,Média,Alta
9309bzgnt,0.0,male,1,1,0,69,0,0,dsl,No,0,1,0,0,0,one year,1,credit card (automatic),29.8,2134.3,,,Baixa,Alta
9313cdogy,0.0,male,0,1,1,38,1,0,no,No internet service,0,0,0,0,0,month to month,0,electronic check,19.6,717.3,,,Baixa,Baixa
9313qoltz,0.0,male,0,0,0,26,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.9,518.3,,,Baixa,Baixa
9314ijwsq,0.0,female,0,1,1,14,1,1,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,84.8,1203.9,,,Alta,Média
9314qdmdw,0.0,male,0,0,0,11,1,0,dsl,No,1,0,0,1,0,one year,1,electronic check,61.25,729.95,,,Média,Baixa
9317wzpgv,1.0,female,1,0,0,2,1,0,fiber optic,No,0,0,0,0,1,month to month,1,bank transfer (automatic),79.75,159.4,,,Média,Baixa
9318nknfc,1.0,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,18.85,18.85,,,Baixa,Baixa
9323hgfwy,0.0,female,0,1,0,27,1,0,fiber optic,Yes,0,0,1,1,1,one year,1,credit card (automatic),101.9,2681.15,,,Alta,Alta
9327qsded,0.0,male,0,0,0,8,1,0,dsl,No,0,0,0,0,0,month to month,0,mailed check,43.55,335.4,,,Média,Baixa
9330dhbfl,0.0,female,0,1,1,23,1,0,dsl,Yes,1,1,1,0,0,one year,1,mailed check,66.25,1533.8,,,Média,Média
9330ijwio,1.0,female,0,0,0,13,1,1,fiber optic,Yes,0,0,0,1,1,month to month,1,electronic check,100.35,1358.85,,,Alta,Média
9330vofsz,0.0,female,0,1,0,60,1,1,fiber optic,No,1,1,1,1,1,two year,1,credit card (automatic),110.8,6640.7,,,Alta,Alta
9332gywlo,0.0,female,0,1,1,6,1,0,dsl,No,0,0,0,1,0,month to month,0,electronic check,54.85,355.1,,,Média,Baixa
9334gwgow,0.0,male,1,1,0,7,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,74.85,485.25,,,Média,Baixa
9337srrni,0.0,male,0,0,1,66,1,1,no,No internet service,0,0,0,0,0,two year,1,credit card (automatic),25.3,1673.8,,,Baixa,Média
9339fiijl,0.0,male,0,1,0,72,1,1,dsl,No,1,1,1,1,1,two year,0,bank transfer (automatic),85.95,6151.9,,,Alta,Alta
9342vnimq,0.0,male,0,0,0,33,1,1,dsl,No,1,0,0,0,0,month to month,1,bank transfer (automatic),54.65,1665.2,,,Média,Média
9347aerrl,0.0,male,0,1,0,23,1,0,no,No internet service,0,0,0,0,0,one year,0,credit card (automatic),19.3,486.2,,,Baixa,Baixa
9348rouai,0.0,female,0,1,1,59,1,1,dsl,Yes,1,1,1,1,1,two year,0,credit card (automatic),90.3,5194.05,,,Alta,Alta
9348yvomk,0.0,male,0,0,0,4,1,0,dsl,No,0,0,0,0,0,month to month,1,credit card (automatic),44.8,176.2,,,Média,Baixa
9350vlhmb,0.0,male,0,1,1,67,1,1,fiber optic,No,1,0,0,0,1,month to month,1,bank transfer (automatic),89.55,6373.1,,,Alta,Alta
9350zxyjc,0.0,female,0,0,0,4,1,1,no,No internet service,0,0,0,0,0,two year,1,credit card (automatic),25.3,116.95,,,Baixa,Baixa
9351hxdmr,0.0,male,0,1,0,72,1,1,fiber optic,Yes,0,1,1,1,1,two year,1,credit card (automatic),110.9,8240.85,,,Alta,Alta
9351lzygf,0.0,female,0,1,0,42,1,1,dsl,Yes,1,0,1,0,0,month to month,1,credit card (automatic),66.4,2727.8,,,Média,Alta
9355nppfs,0.0,female,1,0,0,26,1,0,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,78.8,2006.1,,,Média,Alta
9356axgmp,0.0,male,0,1,0,38,1,1,fiber optic,Yes,0,1,1,1,1,one year,1,electronic check,110.7,4428.6,,,Alta,Alta
9357ujrun,0.0,male,0,1,0,24,1,1,dsl,Yes,0,0,1,0,0,one year,1,electronic check,58.35,1346.9,,,Média,Média
9359janws,0.0,female,0,1,0,65,1,0,dsl,Yes,0,1,1,0,0,two year,0,credit card (automatic),58.9,3857.1,,,Média,Alta
9359ugbtk,0.0,female,0,0,0,67,1,0,dsl,Yes,0,1,1,0,1,one year,1,bank transfer (automatic),72.35,4991.5,,,Média,Alta
9360ahgnl,1.0,female,1,1,0,43,1,1,fiber optic,Yes,0,1,1,1,1,one year,1,mailed check,109.55,4830.25,,,Alta,Alta
9360omdzz,0.0,male,0,0,0,24,1,1,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,94.1,2322.85,,,Alta,Alta
9361ynqwj,0.0,female,0,0,0,64,1,1,no,No internet service,0,0,0,0,0,one year,1,bank transfer (automatic),24.4,1601.2,,,Baixa,Média
9362mwodr,0.0,female,0,0,1,40,1,0,dsl,Yes,0,0,1,1,0,month to month,1,credit card (automatic),64.1,2460.35,,,Média,Alta
9364hvjrk,,male,0,0,0,8,1,0,dsl,No,0,0,0,0,0,month to month,1,mailed check,45.15,438.4,,,Média,Baixa
9364ykuvw,0.0,male,0,0,0,15,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,19.8,309.4,,,Baixa,Baixa
9365cslbq,0.0,male,0,0,1,71,1,1,no,No internet service,0,0,0,0,0,two year,0,mailed check,24.35,1654.6,,,Baixa,Média
9365srsze,0.0,male,1,1,0,27,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,70.55,1943.9,,,Média,Média
9366pgocj,,male,0,0,0,57,1,0,dsl,No,1,0,1,0,0,one year,1,mailed check,54.65,3134.7,,,Média,Alta
9367oiuxp,0.0,male,0,0,0,4,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.7,73.05,,,Baixa,Baixa
9367tcuyn,0.0,female,0,0,0,12,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.1,223.6,,,Baixa,Baixa
9367wxlch,1.0,male,0,0,0,8,1,1,fiber optic,No,0,0,0,0,1,month to month,0,bank transfer (automatic),84.5,662.65,,,Alta,Baixa
9369xfehk,1.0,female,1,1,0,33,1,1,fiber optic,No,1,0,0,0,0,month to month,1,bank transfer (automatic),80.6,2656.5,,,Alta,Alta
9371bithb,0.0,female,0,1,1,52,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.85,1070.5,,,Baixa,Média
9371clmgw,,female,0,0,0,6,1,0,fiber optic,No,0,0,0,1,1,month to month,0,electronic check,89.3,577.6,,,Alta,Baixa
9372txxps,0.0,female,0,1,0,60,1,0,dsl,Yes,1,0,1,0,0,two year,0,bank transfer (automatic),59.85,3483.45,,,Média,Alta
9373wsloy,0.0,male,1,1,0,33,0,0,dsl,No,1,1,1,1,0,month to month,1,electronic check,50.0,1750.85,,,Média,Média
9374yolbj,0.0,female,0,1,1,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,electronic check,19.25,19.25,,,Baixa,Baixa
9375mhrrs,0.0,male,0,0,0,6,1,0,dsl,No,0,0,1,0,0,month to month,0,mailed check,50.05,288.35,,,Média,Baixa
9378fxtiz,1.0,female,0,1,0,54,1,1,dsl,No,0,0,0,1,1,one year,1,credit card (automatic),70.15,3715.65,,,Média,Alta
9381ndkme,1.0,female,1,1,0,24,0,0,dsl,No,0,1,0,0,1,month to month,1,credit card (automatic),40.65,933.3,,,Média,Baixa
9385ehgdo,0.0,female,0,1,1,35,1,0,no,No internet service,0,0,0,0,0,two year,1,mailed check,19.85,739.35,,,Baixa,Baixa
9385nxkda,0.0,female,0,1,0,72,1,1,dsl,Yes,1,1,0,1,1,two year,1,credit card (automatic),82.65,5919.35,,,Alta,Alta
9386ldczr,0.0,male,0,0,0,43,1,0,fiber optic,Yes,1,1,1,0,0,one year,1,credit card (automatic),90.65,3882.3,,,Alta,Alta
9388zeyvt,0.0,male,0,0,0,43,0,0,dsl,No,0,1,1,0,1,one year,0,electronic check,44.15,1931.3,,,Média,Média
9389acwbi,0.0,female,0,1,1,5,1,0,fiber optic,No,0,0,0,0,0,month to month,0,credit card (automatic),69.95,320.4,,,Média,Baixa
9391dxggg,0.0,female,1,0,0,44,1,0,fiber optic,No,1,1,0,0,1,one year,0,credit card (automatic),89.15,3990.75,,,Alta,Alta
9391eoyli,1.0,male,1,1,0,12,1,0,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,80.45,950.2,,,Alta,Baixa
9391lmann,0.0,male,0,0,1,53,1,0,fiber optic,Yes,1,1,0,0,1,one year,0,electronic check,95.95,5036.9,,,Alta,Alta
9391ttoyh,0.0,female,0,0,0,23,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,19.5,470.2,,,Baixa,Baixa
9391yzejw,0.0,female,0,0,0,62,1,1,fiber optic,No,0,0,0,1,1,one year,1,bank transfer (automatic),94.0,5757.2,,,Alta,Alta
9392xbgtd,0.0,male,0,0,1,27,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,20.6,581.85,,,Baixa,Baixa
9395rfmfg,,male,0,1,1,8,1,0,dsl,No,0,0,0,1,0,month to month,1,electronic check,54.4,475.1,,,Média,Baixa
9396zsfll,0.0,female,0,0,0,15,1,1,dsl,No,0,0,0,0,0,month to month,0,mailed check,48.85,631.4,,,Média,Baixa
9397tzsha,0.0,female,0,0,0,69,1,1,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),24.6,1678.05,,,Baixa,Média
9398mmqto,0.0,male,0,0,0,3,1,0,fiber optic,No,1,0,0,0,0,month to month,0,credit card (automatic),74.45,221.1,,,Média,Baixa
9399aplbt,1.0,female,0,1,1,1,1,0,fiber optic,No,1,0,0,0,0,month to month,1,electronic check,74.7,74.7,,,Média,Baixa
9402cxwpl,0.0,female,0,0,0,70,1,1,fiber optic,No,1,0,0,1,1,one year,0,electronic check,98.9,6838.6,,,Alta,Alta
9402orrah,0.0,female,1,0,0,15,1,0,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,91.5,1400.3,,,Alta,Média
9402roumj,0.0,female,0,1,1,67,1,1,fiber optic,Yes,0,1,1,0,1,one year,1,bank transfer (automatic),100.25,6689.0,,,Alta,Alta
9405gpbbg,0.0,female,0,0,0,64,1,1,fiber optic,No,1,1,1,1,1,two year,1,credit card (automatic),110.5,7069.25,,,Alta,Alta
9408hrxrk,0.0,female,0,1,1,45,1,1,fiber optic,Yes,1,0,0,1,1,month to month,1,electronic check,105.15,4730.9,,,Alta,Alta
9408ssnvz,1.0,female,0,0,0,4,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,70.15,268.35,,,Média,Baixa
9411tpqqv,0.0,female,0,0,0,40,0,0,dsl,Yes,0,0,1,1,1,one year,1,bank transfer (automatic),54.55,2236.2,,,Média,Alta
9412argbx,1.0,female,0,0,1,48,1,0,fiber optic,No,1,1,1,1,0,two year,1,mailed check,95.5,4627.85,,,Alta,Alta
9412gheec,1.0,male,0,0,0,40,1,1,fiber optic,No,0,1,1,1,1,month to month,0,bank transfer (automatic),104.8,4131.95,,,Alta,Alta
9415dpews,1.0,female,0,0,0,18,1,1,fiber optic,No,0,0,1,1,0,month to month,1,electronic check,88.35,1639.3,,,Alta,Média
9415tpkrv,0.0,female,0,1,1,8,1,1,dsl,No,1,0,0,0,0,month to month,0,electronic check,55.75,446.8,,,Média,Baixa
9415znbsx,0.0,female,0,1,1,70,1,1,dsl,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),89.0,6293.2,,,Alta,Alta
9418rukph,0.0,female,0,1,1,38,1,0,no,No internet service,0,0,0,0,0,two year,1,mailed check,19.95,756.4,,,Baixa,Baixa
9419ippbe,0.0,female,0,1,1,51,1,1,fiber optic,No,0,1,0,0,1,one year,1,electronic check,90.15,4554.85,,,Alta,Alta
9420lojkx,1.0,female,0,0,0,15,1,0,fiber optic,Yes,1,0,0,1,1,month to month,1,credit card (automatic),99.1,1426.4,,,Alta,Média
9424cmpog,0.0,male,0,1,1,9,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.6,197.4,,,Baixa,Baixa
9426sxnhe,0.0,female,0,0,0,2,1,0,no,No internet service,0,0,0,0,0,month to month,0,bank transfer (automatic),18.75,53.15,,,Baixa,Baixa
9430frqoc,1.0,female,0,0,1,4,1,1,fiber optic,No,0,1,1,0,0,month to month,1,mailed check,87.1,341.45,,,Alta,Baixa
9430nkqly,0.0,male,0,1,1,72,1,1,no,No internet service,0,0,0,0,0,two year,1,credit card (automatic),25.1,1790.8,,,Baixa,Média
9432ruvsl,0.0,female,0,0,0,48,1,0,fiber optic,Yes,0,1,1,1,1,two year,1,credit card (automatic),102.5,4904.25,,,Alta,Alta
9432vofyx,0.0,male,0,0,0,17,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,70.8,1207.0,,,Média,Média
9435jmlsx,0.0,male,0,1,0,71,1,0,dsl,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),86.1,6045.9,,,Alta,Alta
9436zbzct,1.0,male,0,0,0,14,1,1,fiber optic,No,0,0,1,1,0,month to month,1,electronic check,89.95,1178.4,,,Alta,Média
9441qhevc,0.0,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.1,19.1,,,Baixa,Baixa
9442jtwdl,0.0,female,0,0,0,11,1,0,no,No internet service,0,0,0,0,0,one year,0,credit card (automatic),20.05,237.7,,,Baixa,Baixa
9443jubuo,0.0,male,0,1,1,72,0,0,dsl,Yes,1,1,1,1,1,two year,1,credit card (automatic),65.25,4478.85,,,Média,Alta
9444jtxhz,1.0,male,0,1,0,1,1,0,fiber optic,No,0,1,0,0,0,month to month,0,electronic check,76.2,76.2,,,Média,Baixa
9445szlch,1.0,female,0,1,1,36,1,1,fiber optic,No,1,1,0,1,0,month to month,1,bank transfer (automatic),97.35,3457.9,,,Alta,Alta
9445zueqe,0.0,male,0,1,1,27,1,1,fiber optic,No,1,0,1,0,0,month to month,1,credit card (automatic),85.2,2151.6,,,Alta,Alta
9447yptbx,0.0,female,0,1,0,50,1,0,no,No internet service,0,0,0,0,0,one year,1,bank transfer (automatic),19.85,943.1,,,Baixa,Baixa
9448reevd,1.0,male,0,1,0,1,1,0,dsl,No,0,0,0,0,0,month to month,0,credit card (automatic),44.7,44.7,,,Média,Baixa
9450trjuu,0.0,male,0,0,0,35,1,1,fiber optic,No,0,0,0,1,0,month to month,0,electronic check,83.15,2848.45,,,Alta,Alta
9451lpgoo,1.0,male,0,0,0,7,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,86.8,620.35,,,Alta,Baixa
9451wlyri,0.0,female,0,1,0,53,1,0,no,No internet service,0,0,0,0,0,one year,0,credit card (automatic),19.05,990.45,,,Baixa,Baixa
9453patos,0.0,female,0,1,0,72,1,0,dsl,Yes,1,1,1,1,1,two year,0,mailed check,85.1,6155.4,,,Alta,Alta
9456etvcm,,male,0,0,0,12,1,1,fiber optic,No,0,0,0,1,1,month to month,0,electronic check,94.55,1173.55,,,Alta,Média
9462mjuaw,1.0,male,0,0,0,4,1,1,dsl,No,0,0,0,0,0,month to month,0,mailed check,50.4,206.6,,,Média,Baixa
9465rwmxl,1.0,male,0,1,0,32,1,1,fiber optic,No,0,1,0,0,0,month to month,1,electronic check,78.9,2447.95,,,Média,Alta
9467roolm,0.0,female,0,0,0,25,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.05,461.3,,,Baixa,Baixa
9469wejbt,0.0,male,0,1,0,37,1,0,fiber optic,No,0,1,1,0,1,month to month,1,electronic check,90.35,3419.3,,,Alta,Alta
9470rtwdv,0.0,male,0,1,1,26,1,1,dsl,No,0,1,1,1,1,one year,1,credit card (automatic),82.0,2083.1,,,Alta,Alta
9470xccem,0.0,male,0,1,1,35,1,1,fiber optic,No,1,0,0,1,0,month to month,1,bank transfer (automatic),89.65,3161.6,,,Alta,Alta
9470yfuyi,0.0,male,1,1,0,71,1,0,dsl,Yes,1,0,1,1,0,one year,1,bank transfer (automatic),71.0,5012.1,,,Média,Alta
9473cbzop,0.0,female,0,0,0,28,1,1,dsl,Yes,0,1,0,0,0,one year,0,mailed check,59.0,1654.45,,,Média,Média
9474phlyd,1.0,female,0,0,0,15,1,0,dsl,No,0,1,0,0,1,month to month,1,electronic check,59.45,892.65,,,Média,Baixa
9475nndgc,0.0,male,0,1,0,71,1,1,fiber optic,No,1,1,1,1,1,one year,1,bank transfer (automatic),113.15,7953.25,,,Alta,Alta
9477lgwqi,0.0,male,0,1,1,70,1,0,dsl,Yes,1,1,0,1,1,two year,1,credit card (automatic),80.15,5600.15,,,Alta,Alta
9477uiffv,,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.3,20.3,,,Baixa,Baixa
9479hynyl,0.0,female,0,1,0,71,1,0,dsl,No,1,1,1,1,1,two year,1,credit card (automatic),80.7,5705.05,,,Alta,Alta
9480bqjei,0.0,male,0,0,0,62,1,1,fiber optic,Yes,1,0,0,0,1,one year,1,bank transfer (automatic),92.3,5731.45,,,Alta,Alta
9481iebzy,0.0,male,1,1,0,72,1,1,fiber optic,Yes,1,1,1,1,1,month to month,1,credit card (automatic),112.9,8061.5,,,Alta,Alta
9481sfcqy,0.0,female,0,0,1,14,1,0,dsl,No,0,1,0,1,0,month to month,1,credit card (automatic),59.8,824.85,,,Média,Baixa
9481whgwy,0.0,female,0,1,1,70,1,0,dsl,Yes,0,0,1,1,1,two year,0,credit card (automatic),75.35,5437.75,,,Média,Alta
9483gcpwe,0.0,male,0,0,1,9,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,20.1,190.25,,,Baixa,Baixa
9488fvzcc,0.0,female,0,1,1,72,1,1,dsl,Yes,1,1,1,0,1,two year,1,bank transfer (automatic),79.5,5661.7,,,Média,Alta
9488fyqau,0.0,female,0,1,0,63,1,1,fiber optic,No,1,1,1,1,1,two year,1,bank transfer (automatic),109.25,6841.4,,,Alta,Alta
9488hgmjh,1.0,female,1,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,71.15,71.15,,,Média,Baixa
9489dedvp,0.0,female,0,1,1,70,1,1,dsl,Yes,1,0,0,1,0,two year,1,credit card (automatic),69.2,4872.35,,,Média,Alta
9489jmttn,0.0,female,0,1,1,72,1,1,dsl,Yes,1,1,1,1,1,two year,0,credit card (automatic),89.75,6595.9,,,Alta,Alta
9489utfka,0.0,male,1,1,0,8,1,0,dsl,Yes,0,0,0,1,0,month to month,0,bank transfer (automatic),60.9,551.95,,,Média,Baixa
9490dfpmd,1.0,female,1,0,0,42,1,1,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,84.65,3541.35,,,Alta,Alta
9492tokri,1.0,female,0,0,0,18,1,1,fiber optic,No,1,0,0,1,0,month to month,1,credit card (automatic),90.0,1527.35,,,Alta,Média
9494bdnnc,0.0,male,0,1,0,66,1,1,fiber optic,No,1,1,0,0,1,one year,0,electronic check,95.3,6273.4,,,Alta,Alta
9494mrnyx,0.0,male,0,0,0,10,1,1,fiber optic,No,0,0,0,0,0,month to month,0,electronic check,75.05,786.3,,,Média,Baixa
9495rediy,0.0,male,0,0,1,25,0,0,dsl,Yes,0,0,0,1,0,one year,1,credit card (automatic),40.65,970.55,,,Média,Baixa
9495sklkd,0.0,male,0,1,1,45,1,1,fiber optic,No,1,1,0,0,1,month to month,1,bank transfer (automatic),95.95,4456.65,,,Alta,Alta
9496ivvrp,0.0,female,0,1,1,11,1,0,dsl,Yes,0,0,0,0,0,month to month,0,bank transfer (automatic),51.0,581.7,,,Média,Baixa
9497qcmms,1.0,male,1,0,0,1,1,1,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,93.55,93.55,,,Alta,Baixa
9498fimxl,0.0,female,0,0,0,8,1,0,no,No internet service,0,0,0,0,0,one year,1,mailed check,19.2,161.95,,,Baixa,Baixa
9499ebkur,,male,0,0,0,72,1,1,dsl,Yes,0,1,1,1,1,two year,0,credit card (automatic),84.3,5997.1,,,Alta,Alta
9499xpzxm,0.0,female,0,1,0,72,1,1,dsl,Yes,1,0,1,0,0,two year,0,bank transfer (automatic),64.75,4804.75,,,Média,Alta
9500iwpxq,0.0,female,0,1,1,61,1,1,dsl,Yes,1,1,1,0,1,one year,1,electronic check,79.4,4820.55,,,Média,Alta
9500ltvbp,0.0,female,0,0,0,35,1,1,fiber optic,No,0,0,1,0,0,month to month,0,credit card (automatic),80.05,2835.9,,,Alta,Alta
9500wbgrp,0.0,male,0,0,0,69,1,0,no,No internet service,0,0,0,0,0,two year,1,mailed check,19.1,1268.85,,,Baixa,Média
9501ukknl,0.0,male,0,0,0,59,0,0,dsl,No,0,0,1,1,1,month to month,1,electronic check,51.7,3005.8,,,Média,Alta
9503xjume,0.0,male,0,0,1,52,1,0,no,No internet service,0,0,0,0,0,one year,0,credit card (automatic),19.65,928.4,,,Baixa,Baixa
9504dshwm,0.0,male,0,0,0,20,1,1,dsl,Yes,0,0,1,0,0,month to month,0,bank transfer (automatic),59.2,1191.2,,,Média,Média
9504yazwb,0.0,female,0,0,0,53,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,20.25,1048.45,,,Baixa,Média
9505sqfsw,0.0,female,0,1,1,3,0,0,dsl,No,1,0,0,0,1,month to month,0,mailed check,40.3,92.5,,,Média,Baixa
9506uxusk,0.0,male,0,0,0,13,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,70.15,931.75,,,Média,Baixa
9507exltt,1.0,female,0,1,0,1,1,0,fiber optic,No,0,0,0,1,0,month to month,1,bank transfer (automatic),79.35,79.35,,,Média,Baixa
9507hsmmz,0.0,male,0,0,0,54,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,20.0,1149.65,,,Baixa,Média
9508ilzdg,0.0,female,1,0,0,34,1,1,fiber optic,No,1,0,1,1,0,month to month,1,electronic check,96.35,3190.25,,,Alta,Alta
9509mpyod,0.0,female,0,0,0,35,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,20.75,700.45,,,Baixa,Baixa
9512phsmg,0.0,female,0,1,0,10,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,20.55,252.75,,,Baixa,Baixa
9512uibfx,1.0,male,0,1,1,18,1,0,fiber optic,No,0,1,0,1,1,month to month,0,mailed check,95.15,1779.95,,,Alta,Média
9513dxhda,0.0,male,0,0,0,27,1,0,dsl,Yes,0,1,1,1,1,one year,0,electronic check,81.7,2212.55,,,Alta,Alta
9514jdski,1.0,male,1,1,0,1,0,0,dsl,No,1,0,0,1,0,month to month,0,electronic check,40.2,40.2,,,Média,Baixa
9518imlhk,0.0,male,0,0,0,31,1,0,dsl,Yes,1,1,1,1,0,month to month,1,bank transfer (automatic),72.45,2156.25,,,Média,Alta
9518rwhzl,1.0,female,0,0,0,64,1,1,fiber optic,No,0,1,0,1,1,one year,1,credit card (automatic),100.05,6254.2,,,Alta,Alta
9518xxbxe,0.0,male,1,1,0,10,1,0,fiber optic,Yes,0,0,0,0,0,month to month,0,electronic check,75.3,720.45,,,Média,Baixa
9522bnthx,0.0,female,1,0,0,34,0,0,dsl,No,1,1,0,1,1,month to month,1,electronic check,56.25,1765.95,,,Média,Média
